,category_round_id,round_name,score,ascents,athlete_id,rank,firstname,lastname,paraclimbing_sport_class,sport_class_status,country,federation_id,comp_name,starting_group,speed_elimination_stages
3398,1695,Qualification,22.978,,5473,43,Lucie,HROZOVA,,,CZE,17,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3399,1695,Qualification,21.131,,4918,43,Amanda,ROHNER,,,SUI,8,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3400,1695,Qualification,23.184,,1724,46,Delaney,MILLER,,,USA,20,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3401,1695,Qualification,23.643,,2936,47,Lamu,RENQING,,,CHN,37,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3402,1695,Qualification,23.917,,5691,47,Baco Achmad,WILDA,,,INA,45,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3403,1695,Qualification,25.495,,3979,49,Valeri,KREMER,,,ISR,60,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3404,1695,Qualification,24.372,,6094,49,Carolina,ROSERO,,,ECU,44,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3405,1695,Qualification,25.377,,7420,51,Maria,BOLGOVA,,,RUS,7,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3406,1695,Qualification,25.817,,4755,51,Alex,JOHNSON,,,USA,20,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3407,1695,Qualification,27.55,,1718,53,Michaela,KIERSCH,,,USA,20,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3408,1695,Qualification,25.739,,4860,53,Olga,KULISH,,,UKR,18,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3409,1695,Qualification,27.749,,3209,55,Andrea,ROJAS,,,ECU,44,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3410,1695,Qualification,26.458,,3357,55,Tamara,ULZHABAYEVA,,,KAZ,47,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3411,1695,Qualification,28.46,,3465,57,Elnaz,REKABI,,,IRI,49,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3412,1695,Qualification,29,,3139,57,Thais Makino,SHIRAIWA,,,BRA,40,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3413,1695,Qualification,30.984,,6000,59,Gamez,CIRIK,,,TUR,62,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3414,1695,Qualification,29.198,,2933,59,Xuhua,PAN,,,CHN,37,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3415,1695,Qualification,30.496,,5781,61,Olga,MEDVEDIEVA,,,UKR,18,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3416,1695,Qualification,31,,5725,61,Gurgel,OZVER,,,TUR,62,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3417,1695,Qualification,30.496,,7421,61,Karen,VARGA,,,GBR,11,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3418,1695,Qualification,31.464,,5723,64,Evren,KARADAĞ,,,TUR,62,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3419,1695,Qualification,32.741,,7415,65,Anastassiya,BRYAKINA,,,KAZ,47,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3420,1695,Qualification,33.407,,1568,65,Elise,SETHNA,,,CAN,19,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3421,1695,Qualification,34.242,,5593,67,Kimie,KON,,,POR,54,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3422,1695,Qualification,33.705,,5655,67,Tamara,ZULIM,,,CRO,38,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3423,1695,Qualification,34.496,,3133,69,Janine,CARDOSO,,,BRA,40,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3424,1695,Qualification,34.496,,7422,69,Annie A,CÓRDOVA A,,,HON,85,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3425,1695,Qualification,34.742,,6188,71,Claudia,MALDONADO,,,MEX,69,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3426,1695,Qualification,37,,1050,72,Candice,BAGLEY,,,RSA,14,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3427,1695,Qualification,38,,7423,73,Maria Sol,MONTEPELUSO,,,ARG,41,IFSC Climbing World Championships  - Arco (ITA) 2011,,[]
3428,1161,Qualification,Top_0_01.  |  Top_0_01. [7.23],,1219,1,Johanna,ERNST,,,AUT,16,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3429,1162,Semi-Final,41-,,1219,1,Johanna,ERNST,,,AUT,16,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3430,1163,Final,Top,,1219,1,Johanna,ERNST,,,AUT,16,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3431,1161,Qualification,Top_0_01.  |  Top_0_01. [7.23],,2035,2,Jain,KIM,,,KOR,21,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3432,1162,Semi-Final,36+,,2035,2,Jain,KIM,,,KOR,21,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3433,1163,Final,Top,,2035,2,Jain,KIM,,,KOR,21,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3434,1161,Qualification,Top_0_01.  |  Top_0_01. [7.23],,1121,3,Maja,STREMFELJ,,,SLO,15,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3435,1162,Semi-Final,36-,,1121,3,Maja,STREMFELJ,,,SLO,15,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3436,1163,Final,35-,,1121,3,Maja,STREMFELJ,,,SLO,15,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3437,1161,Qualification,Top_0_01.  |  Top_0_01. [7.23],,2251,4,Yuka,KOBAYASHI,,,JPN,25,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3438,1162,Semi-Final,35+,,2251,4,Yuka,KOBAYASHI,,,JPN,25,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3439,1163,Final,34+,,2251,4,Yuka,KOBAYASHI,,,JPN,25,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3440,1161,Qualification,Top_0_01.  |  34-_0_019. [10.36],,1207,5,Angela,EITER,,,AUT,16,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3441,1162,Semi-Final,31-,,1207,5,Angela,EITER,,,AUT,16,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3442,1163,Final,33-,,1207,5,Angela,EITER,,,AUT,16,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3443,1161,Qualification,Top_0_01.  |  Top_0_01. [7.23],,438,6,Caroline,CIAVALDINI,,,FRA,10,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3444,1162,Semi-Final,31-,,438,6,Caroline,CIAVALDINI,,,FRA,10,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3445,1163,Final,32,,438,6,Caroline,CIAVALDINI,,,FRA,10,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3446,1161,Qualification,39-_0_017.  |  Top_0_01. [12.71],,1202,7,Barbara,BACHER,,,AUT,16,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3447,1162,Semi-Final,30+,,1202,7,Barbara,BACHER,,,AUT,16,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3448,1163,Final,30+,,1202,7,Barbara,BACHER,,,AUT,16,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3449,1161,Qualification,40-_0_011.  |  Top_0_01. [10.90],,2253,8,Akiyo,NOGUCHI,,,JPN,25,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3450,1162,Semi-Final,31-,,2253,8,Akiyo,NOGUCHI,,,JPN,25,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3451,1163,Final,30,,2253,8,Akiyo,NOGUCHI,,,JPN,25,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3452,1161,Qualification,37 _0_020.  |  32-_0_023. [21.91],,41,9,Olga,BIBIK,,,RUS,7,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3453,1162,Semi-Final,24-,,41,9,Olga,BIBIK,,,RUS,7,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3454,1161,Qualification,36 _0_021.  |  Top_0_01. [14.12],,1203,10,Bettina,SCHÖPF,,,AUT,16,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3455,1162,Semi-Final,23+,,1203,10,Bettina,SCHÖPF,,,AUT,16,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3456,1161,Qualification,Top_0_01.  |  Top_0_01. [7.23],,2823,11,Juliane,WURM,,,GER,6,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3457,1162,Semi-Final,23,,2823,11,Juliane,WURM,,,GER,6,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3458,1161,Qualification,40-_0_011.  |  Top_0_01. [10.90],,4535,12,Alexandra,EYER,,,SUI,8,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3459,1162,Semi-Final,23,,4535,12,Alexandra,EYER,,,SUI,8,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3460,1161,Qualification,38 _0_018.  |  31 _0_027. [22.05],,58,13,Yana,CHERESHNEVA,,,RUS,7,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3461,1162,Semi-Final,23,,58,13,Yana,CHERESHNEVA,,,RUS,7,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3462,1161,Qualification,39+_0_015.  |  Top_0_01. [11.94],,1210,14,Christine,SCHRANZ,,,AUT,16,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3463,1162,Semi-Final,23-,,1210,14,Christine,SCHRANZ,,,AUT,16,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3464,1161,Qualification,38-_0_019.  |  Top_0_01. [13.44],,848,15,Jenny,LAVARDA,,,ITA,13,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3465,1162,Semi-Final,21,,848,15,Jenny,LAVARDA,,,ITA,13,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3466,1161,Qualification,Top_0_01.  |  Top_0_01. [7.23],,446,16,Marine,THÉVENET,,,FRA,10,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3467,1162,Semi-Final,20,,446,16,Marine,THÉVENET,,,FRA,10,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3468,1161,Qualification,34+_0_022.  |  Top_0_01. [14.62],,309,17,Chloé,GRAFTIAUX,,,BEL,9,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3469,1162,Semi-Final,18,,309,17,Chloé,GRAFTIAUX,,,BEL,9,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3470,1161,Qualification,Top_0_01.  |  Top_0_01. [7.23],,1122,18,Mina,MARKOVIC,,,SLO,15,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3471,1162,Semi-Final,17,,1122,18,Mina,MARKOVIC,,,SLO,15,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3472,1161,Qualification,23+_0_030.  |  33+_0_021. [25.10],,1205,19,Sabine,BACHER,,,AUT,16,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3473,1162,Semi-Final,17-,,1205,19,Sabine,BACHER,,,AUT,16,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3474,1161,Qualification,29 _0_024.  |  32-_0_023. [24.00],,4913,20,Julia,SERRIÈRE,,,FRA,10,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3475,1162,Semi-Final,16+,,4913,20,Julia,SERRIÈRE,,,FRA,10,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3476,1161,Qualification,Top_0_01.  |  Top_0_01. [7.23],,1119,21,Natalija,GROS,,,SLO,15,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3477,1162,Semi-Final,16-,,1119,21,Natalija,GROS,,,SLO,15,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3478,1161,Qualification,39 _0_016.  |  Top_0_01. [12.33],,445,22,Charlotte,DURIF,,,FRA,10,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3479,1162,Semi-Final,15-,,445,22,Charlotte,DURIF,,,FRA,10,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3480,1161,Qualification,40-_0_011.  |  34-_0_019. [15.61],,4917,23,Florence,PINET,,,FRA,10,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3481,1162,Semi-Final,15-,,4917,23,Florence,PINET,,,FRA,10,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3482,1161,Qualification,34+_0_022.  |  Top_0_01. [14.62],,306,24,Muriel,SARKANY,,,BEL,9,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3483,1162,Semi-Final,13,,306,24,Muriel,SARKANY,,,BEL,9,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3484,1161,Qualification,40-_0_011.  |  30-_0_028. [18.87],,49,25,Evgeniia,MALAMID,,,RUS,7,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3485,1162,Semi-Final,13-,,49,25,Evgeniia,MALAMID,,,RUS,7,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3486,1161,Qualification,24-_0_029.  |  32+_0_022. [25.26],,5644,26,Christina,SCHMID,,,SUI,8,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3487,1162,Semi-Final,13-,,5644,26,Christina,SCHMID,,,SUI,8,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3488,1161,Qualification,26+_0_026.  |  31+_0_026. [26.00],,5473,27,Lucie,HROZOVA,,,CZE,17,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3489,1161,Qualification,27-_0_025.  |  28-_0_031. [27.84],,2043,28,Seuran,HAN,,,KOR,21,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3490,1161,Qualification,23-_0_031.  |  32-_0_023. [27.93],,3130,29,Katherine,CHOONG,,,SUI,8,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3491,1161,Qualification,26 _0_027.  |  30-_0_028. [28.00],,68,30,Dinara,FAKHRITDINOVA,,,RUS,7,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3492,1161,Qualification,26 _0_027.  |  28+_0_030. [28.72],,4992,31,Yuko,SAKAKIBARA,,,JPN,25,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3493,1161,Qualification,23-_0_031.  |  26+_0_034. [33.24],,3265,32,Harini,HARINI,,,INA,45,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3494,1161,Qualification,21-_0_035.  |  27+_0_032. [33.47],,2256,33,Saari,WATANABE,,,JPN,25,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3495,1161,Qualification,23-_0_031.  |  26 _0_035. [33.73],,2933,34,Xuhua,PAN,,,CHN,37,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3496,1161,Qualification,23-_0_031.  |  25-_0_036. [34.21],,3059,35,Hannah,MIDTBOE,,,NOR,39,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3497,1161,Qualification,20+_0_036.  |  27-_0_033. [34.47],,4926,36,Irati,ANDA VILLANUEVA,,,ESP,12,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3498,1161,Qualification,15 _0_037.  |  23+_0_037. [38.23],,3357,37,Tamara,ULZHABAYEVA,,,KAZ,47,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3499,1161,Qualification,15 _0_037.  |  22 _0_038. [38.74],,4995,38,Sarah,GILMOUR,,,NZL,53,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3500,1161,Qualification,15 _0_037.  |  21 _0_040. [39.75],,3925,39,Puntarika,TUNYAVANICH,,,THA,59,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3501,1161,Qualification,15 _0_037.  |  21-_0_041. [40.24],,3133,40,Janine,CARDOSO,,,BRA,40,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3502,1161,Qualification,14 _0_044.  |  22-_0_039. [41.42],,5521,41,Sarah,MATTHEWS,,,AUS,28,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3503,1161,Qualification,15 _0_037.  |  20-_0_043. [41.45],,2936,42,Lamu,RENQING,,,CHN,37,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3504,1161,Qualification,15 _0_037.  |  19-_0_045. [42.39],,4998,43,Hyojung,KIM,,,KOR,21,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3505,1161,Qualification,14+_0_043.  |  19-_0_045. [44.23],,7414,44,Nadezhda,BRYAKINA,,,KAZ,47,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3506,1161,Qualification,11 _0_048.  |  20+_0_042. [45.13],,5730,45,Liubov,SHAGINA,,,RUS,7,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3507,1161,Qualification,11+_0_047.  |  20-_0_043. [45.22],,5782,46,Aliya,ISKAKOVA,,,KAZ,47,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3508,1161,Qualification,14-_0_045.  |  17+_0_047. [45.99],,7415,47,Anastassiya,BRYAKINA,,,KAZ,47,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3509,1161,Qualification,13-_0_046.  |  14-_0_049. [47.48],,7416,48,Tamar,MELADZE ,,,GEO,27,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3510,1161,Qualification,10+_0_050.  |  15+_0_048. [48.99],,4771,49,Egle,KIRDULYTE,,,LTU,73,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3511,1161,Qualification,11 _0_048.  |  11-_0_050. [49.24],,7407,50,Yuliya,POPOVA,,,KAZ,47,IFSC Climbing World Championships  - Qinghai (CHN) 2009,,[]
3512,5525,Qualification,Top_0_01.  |  Top_0_01. [1.22],,1147,1,Janja,GARNBRET,,,SLO,15,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3513,5526,Semi-Final,38+,,1147,1,Janja,GARNBRET,,,SLO,15,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3514,5527,Final,43+,,1147,1,Janja,GARNBRET,,,SLO,15,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3515,5525,Qualification,35+_0_06.  |  32 _0_07. [7.35],,1161,2,Mia,KRAMPL,,,SLO,15,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3516,5526,Semi-Final,34,,1161,2,Mia,KRAMPL,,,SLO,15,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3517,5527,Final,39+,,1161,2,Mia,KRAMPL,,,SLO,15,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3518,5525,Qualification,39+_0_02.  |  Top_0_01. [1.73],,2380,3,Ai,MORI,,,JPN,25,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3519,5526,Semi-Final,34+,,2380,3,Ai,MORI,,,JPN,25,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3520,5527,Final,38+,,2380,3,Ai,MORI,,,JPN,25,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3521,5525,Qualification,34 _0_08.  |  38 _0_04. [5.66],,2080,4,Chaehyun,SEO,,,KOR,21,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3522,5526,Semi-Final,32,,2080,4,Chaehyun,SEO,,,KOR,21,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3523,5527,Final,38+,,2080,4,Chaehyun,SEO,,,KOR,21,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3524,5525,Qualification,34+_0_07.  |  33+_0_06. [6.48],,2253,5,Akiyo,NOGUCHI,,,JPN,25,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3525,5526,Semi-Final,32,,2253,5,Akiyo,NOGUCHI,,,JPN,25,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3526,5527,Final,38+,,2253,5,Akiyo,NOGUCHI,,,JPN,25,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3527,5525,Qualification,37+_0_03.  |  31+_0_012. [8.26],,1226,6,Jessica,PILZ,,,AUT,16,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3528,5526,Semi-Final,30+,,1226,6,Jessica,PILZ,,,AUT,16,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3529,5527,Final,35+,,1226,6,Jessica,PILZ,,,AUT,16,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3530,5525,Qualification,28 _0_021.  |  31+_0_012. [21.18],,1153,7,Vita,LUKAN,,,SLO,15,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3531,5526,Semi-Final,35,,1153,7,Vita,LUKAN,,,SLO,15,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3532,5527,Final,30+,,1153,7,Vita,LUKAN,,,SLO,15,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3533,5525,Qualification,31+_0_010.  |  31+_0_012. [14.97],,466,8,Julia,CHANOURDIE,,,FRA,10,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3534,5526,Semi-Final,30+,,466,8,Julia,CHANOURDIE,,,FRA,10,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3535,5527,Final,30+,,466,8,Julia,CHANOURDIE,,,FRA,10,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3536,5525,Qualification,28+_0_019.  |  31+_0_012. [19.50],,1160,9,Lucka,RAKOVEC,,,SLO,15,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3537,5526,Semi-Final,30+,,1160,9,Lucka,RAKOVEC,,,SLO,15,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3538,5525,Qualification,37+_0_03.  |  38+_0_03. [3.24],,315,10,Anak,VERHOEVEN,,,BEL,9,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3539,5526,Semi-Final,30,,315,10,Anak,VERHOEVEN,,,BEL,9,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3540,5525,Qualification,21+_0_046.  |  32 _0_07. [21.42],,2278,11,Mei,KOTAKE,,,JPN,25,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3541,5526,Semi-Final,29+,,2278,11,Mei,KOTAKE,,,JPN,25,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3542,5525,Qualification,31+_0_010.  |  31+_0_012. [14.97],,1139,12,Tjasa,KALAN,,,SLO,15,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3543,5526,Semi-Final,29,,1139,12,Tjasa,KALAN,,,SLO,15,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3544,5525,Qualification,30+_0_014.  |  30 _0_032. [22.20],,3060,13,Tina Johnsen,HAFSAAS,,,NOR,39,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3545,5526,Semi-Final,29,,3060,13,Tina Johnsen,HAFSAAS,,,NOR,39,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3546,5525,Qualification,32+_0_09.  |  32 _0_07. [9.00],,2357,14,Futaba,ITO,,,JPN,25,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3547,5526,Semi-Final,28+,,2357,14,Futaba,ITO,,,JPN,25,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3548,5525,Qualification,29+_0_016.  |  31+_0_012. [18.21],,1811,15,Brooke,RABOUTOU,,,USA,20,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3549,5526,Semi-Final,28+,,1811,15,Brooke,RABOUTOU,,,USA,20,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3550,5525,Qualification,29+_0_016.  |  31+_0_012. [18.21],,1486,16,Ievgeniia,KAZBEKOVA,,,UKR,18,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3551,5526,Semi-Final,27,,1486,16,Ievgeniia,KAZBEKOVA,,,UKR,18,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3552,5525,Qualification,26+_0_029.  |  31+_0_012. [24.98],,3911,17,Alejandra,CONTRERAS,,,CHI,58,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3553,5526,Semi-Final,24+,,3911,17,Alejandra,CONTRERAS,,,CHI,58,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3554,5525,Qualification,26+_0_029.  |  31+_0_012. [24.98],,636,17,Shauna,COXSEY,,,GBR,11,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3555,5526,Semi-Final,24+,,636,17,Shauna,COXSEY,,,GBR,11,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3556,5525,Qualification,31+_0_010.  |  32 _0_07. [10.17],,642,19,Molly,THOMPSON-SMITH,,,GBR,11,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3557,5526,Semi-Final,24,,642,19,Molly,THOMPSON-SMITH,,,GBR,11,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3558,5525,Qualification,28+_0_019.  |  31+_0_012. [19.50],,928,20,Laura,ROGORA,,,ITA,13,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3559,5526,Semi-Final,24,,928,20,Laura,ROGORA,,,ITA,13,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3560,5525,Qualification,26+_0_029.  |  31+_0_012. [24.98],,1270,21,Sandra,LETTNER,,,AUT,16,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3561,5526,Semi-Final,24,,1270,21,Sandra,LETTNER,,,AUT,16,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
3562,5525,Qualification,36+_0_05.  |  36 _0_05. [5.00],,2035,22,Jain,KIM,,,KOR,21,IFSC Climbing World Championships - Hachioji (JPN) 2019,,[]
