category_round_id,round_name,score,ascents,athlete_id,rank,firstname,lastname,paraclimbing_sport_class,sport_class_status,country,federation_id,comp_name,starting_group,speed_elimination_stages
3462,Qualification,24+  42.  |  31+  36. [40.21],,6347,41.0,Martina,BLANCHET,,,ITA,13,IFSC Climbing Worldcup (L) - Imst (AUT) 2015 ,,[]
3462,Qualification,26+  37.  |  27+  44. [40.89],,1368,42.0,Gabriela,VRABLIKOVA,,,CZE,17,IFSC Climbing Worldcup (L) - Imst (AUT) 2015 ,,[]
3462,Qualification,10+  45.  |  31+  36. [42.08],,2288,43.0,Ayane,SAKAI,,,JPN,25,IFSC Climbing Worldcup (L) - Imst (AUT) 2015 ,,[]
3462,Qualification,14   44.  |  29+  42. [43.24],,2669,44.0,Stella,PLANTIN,,,SWE,32,IFSC Climbing Worldcup (L) - Imst (AUT) 2015 ,,[]
3462,Qualification,15   43.  |  25+  45. [43.99],,1377,45.0,Eliska,VLCKOVA,,,CZE,17,IFSC Climbing Worldcup (L) - Imst (AUT) 2015 ,,[]
3462,Qualification,10+  45.  |  11+  46. [46.00],,2305,46.0,Yukari,NAKAMURA,,,JPN,25,IFSC Climbing Worldcup (L) - Imst (AUT) 2015 ,,[]
3462,Qualification,10+  45.  |  9+  47. [46.50],,1366,47.0,Daniela,KOTRBOVA,,,CZE,17,IFSC Climbing Worldcup (L) - Imst (AUT) 2015 ,,[]
3878,Qualification,42+  12.  |  39+  9. [11.11],,1224,1.0,Magdalena,RÖCK,,,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,57+,,1224,1.0,Magdalena,RÖCK,,,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3880,Final,56+,,1224,1.0,Magdalena,RÖCK,,,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,47+  3.  |  45   3. [3.24],,1122,2.0,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,59+,,1122,2.0,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3880,Final,56 ,,1122,2.0,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,47+  3.  |  42+  4. [3.97],,2035,3.0,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,56+,,2035,3.0,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3880,Final,56 ,,2035,3.0,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,Top  1.  |  46   1. [1.22],,315,4.0,Anak,VERHOEVEN,,,BEL,9,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,59+,,315,4.0,Anak,VERHOEVEN,,,BEL,9,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3880,Final,54 ,,315,4.0,Anak,VERHOEVEN,,,BEL,9,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,48   2.  |  46   1. [1.73],,1147,5.0,Janja,GARNBRET,,,SLO,15,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,58+,,1147,5.0,Janja,GARNBRET,,,SLO,15,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3880,Final,50+,,1147,5.0,Janja,GARNBRET,,,SLO,15,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,39+  21.  |  40+  6. [12.75],,466,6.0,Julia,CHANOURDIE,,,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,54 ,,466,6.0,Julia,CHANOURDIE,,,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3880,Final,45+,,466,6.0,Julia,CHANOURDIE,,,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,43   10.  |  35   23. [15.87],,1139,7.0,Tjasa,KALAN,,,SLO,15,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,51 ,,1139,7.0,Tjasa,KALAN,,,SLO,15,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3880,Final,45+,,1139,7.0,Tjasa,KALAN,,,SLO,15,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,41+  15.  |  38+  11. [14.36],,3426,8.0,Anne-sophie,KOLLER,,,SUI,8,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,54+,,3426,8.0,Anne-sophie,KOLLER,,,SUI,8,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3880,Final,39 ,,3426,8.0,Anne-sophie,KOLLER,,,SUI,8,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,43+  7.  |  38+  11. [10.00],,1210,9.0,Christine,SCHRANZ,,,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,50+,,1210,9.0,Christine,SCHRANZ,,,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,40   19.  |  35   23. [21.63],,530,10.0,Nolwenn,ARC,,,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,50+,,530,10.0,Nolwenn,ARC,,,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,46+  5.  |  40   8. [6.32],,455,11.0,Hélène,JANICOT,,,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,48+,,455,11.0,Hélène,JANICOT,,,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,42+  12.  |  39+  9. [11.11],,2251,12.0,Yuka,KOBAYASHI,,,JPN,25,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,48+,,2251,12.0,Yuka,KOBAYASHI,,,JPN,25,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,42+  12.  |  30+  32. [21.33],,467,13.0,Salomé,ROMAIN,,,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,47+,,467,13.0,Salomé,ROMAIN,,,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,39+  21.  |  37+  15. [20.00],,1486,14.0,Ievgeniia,KAZBEKOVA,,,UKR,18,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,43 ,,1486,14.0,Ievgeniia,KAZBEKOVA,,,UKR,18,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,40   19.  |  37   18. [18.99],,2267,15.0,Risa,OTA,,,JPN,25,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,42+,,2267,15.0,Risa,OTA,,,JPN,25,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,41+  15.  |  34+  26. [21.30],,1133,16.0,Rebeka,KAMIN,,,SLO,15,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,42+,,1133,16.0,Rebeka,KAMIN,,,SLO,15,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,43+  7.  |  40+  6. [7.21],,456,17.0,Mathilde,BECERRA,,,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,41+,,456,17.0,Mathilde,BECERRA,,,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,41+  15.  |  37+  15. [16.25],,68,18.0,Dinara,FAKHRITDINOVA,,,RUS,7,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,40+,,68,18.0,Dinara,FAKHRITDINOVA,,,RUS,7,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,36+  30.  |  35+  21. [25.61],,3984,19.0,Netta,FREDMAN,,,ISR,60,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,40+,,3984,19.0,Netta,FREDMAN,,,ISR,60,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,43+  7.  |  38+  11. [10.00],,3888,20.0,Alina,RING,,,SUI,8,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,36+,,3888,20.0,Alina,RING,,,SUI,8,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,43   10.  |  38+  11. [11.46],,1222,21.0,Katharina,POSCH,,,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,36+,,1222,21.0,Katharina,POSCH,,,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,39+  21.  |  33+  30. [27.61],,485,22.0,Solène,AMOROS,,,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,36+,,485,22.0,Solène,AMOROS,,,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,25+  35.  |  35+  21. [28.20],,1202,23.0,Barbara,BACHER,,,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,36+,,1202,23.0,Barbara,BACHER,,,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,24+  40.  |  37   18. [27.87],,2324,24.0,Kokoro,TAKATA,,,JPN,25,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,33+,,2324,24.0,Kokoro,TAKATA,,,JPN,25,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,41+  15.  |  37+  15. [16.25],,539,25.0,Léa,MARIGO,,,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,31+,,539,25.0,Léa,MARIGO,,,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,45+  6.  |  42+  4. [5.20],,2671,26.0,Kajsa,ROSEN,,,SWE,32,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3879,Semi-Final,22 ,,2671,26.0,Kajsa,ROSEN,,,SWE,32,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,24+  40.  |  36+  20. [28.98],,1724,27.0,Delaney,MILLER,,,USA,20,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,39+  21.  |  30+  32. [29.58],,457,28.0,Nolwen,BERTHIER,,,FRA,10,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,39+  21.  |  30+  32. [29.58],,860,28.0,Claudia,GHISOLFI,,,ITA,13,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,39+  21.  |  30+  32. [29.58],,2270,28.0,Yuki,HIROSHIGE,,,JPN,25,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,25+  35.  |  35   23. [29.80],,1136,31.0,Veronika,MEKE,,,SLO,15,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,31+  32.  |  34+  26. [29.90],,859,32.0,Andrea,EBNER,,,ITA,13,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,39+  21.  |  25+  43. [32.79],,977,33.0,Silvia,CASSOL,,,ITA,13,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,25+  35.  |  33+  30. [33.59],,1249,34.0,Laura,STÖCKLER,,,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,26   34.  |  30+  32. [34.50],,4251,35.0,Chiara Maria,CLOSTERMANN,,,GER,6,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,39+  21.  |  17   48. [35.00],,2043,36.0,Seuran,HAN,,,KOR,21,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,24   45.  |  34+  26. [35.37],,1397,37.0,Lenka,SLEZAKOVA,,,CZE,17,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,39+  21.  |  16+  51. [36.06],,884,38.0,Lisa,DE MARTINI,,,ITA,13,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,16+  48.  |  34+  26. [36.71],,3130,39.0,Katherine,CHOONG,,,SUI,8,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,24+  40.  |  30+  32. [38.34],,1565,40.0,Alannah,YIP,,,CAN,19,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,25+  35.  |  26+  42. [39.42],,3858,41.0,Nea,HERFORTH BAEHR,,,DEN,57,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,36+  30.  |  16+  51. [39.82],,4323,42.0,Solveig,KORHERR,,,GER,6,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,24+  40.  |  29+  39. [40.47],,3060,43.0,Tina Johnsen,HAFSAAS,,,NOR,39,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,16   51.  |  30+  32. [42.46],,2490,44.0,Roxy,PERRY,,,AUS,28,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,31+  32.  |  13+  56. [42.66],,3110,45.0,Denise,BERTRAM,,,GER,6,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,25+  35.  |  16+  51. [43.86],,1239,46.0,Julia,FISER,,,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,24+  40.  |  18   46. [43.95],,1842,47.0,Julia,TALBOT,,,USA,20,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,16+  48.  |  28+  41. [44.82],,2277,48.0,Moe,YOSHIMURA ,,,JPN,25,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,24   45.  |  19+  44. [45.00],,1368,49.0,Gabriela,VRABLIKOVA,,,CZE,17,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,13   55.  |  29   40. [46.90],,2488,50.0,Lucinda Ann,TURNBULL,,,AUS,28,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,16   51.  |  19+  44. [47.87],,2055,51.0,Minseon,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,16+  48.  |  17   48. [49.00],,4285,52.0,Evelyne,FUX,,,SUI,8,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,19   47.  |  15+  54. [50.38],,1569,53.0,Alison,STEWART-PATTERSON,,,CAN,19,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,13+  53.  |  17   48. [51.20],,1566,54.0,Christy,SPURRELL,,,CAN,19,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,11+  56.  |  17+  47. [51.30],,1570,55.0,Jaylene,PRATT,,,CAN,19,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
3878,Qualification,13+  53.  |  14+  55. [54.24],,1267,56.0,Nina,KAPITAIN,,,AUT,16,IFSC Climbing Worldcup (L) - Imst (AUT) 2016 ,,[]
2163,Qualification,49+  6.  |  Top  1. [5.20],,1122,1.0,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,38+,,1122,1.0,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2165,Final,Top,,1122,1.0,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,Top  1.  |  Top  1. [3.35],,2035,2.0,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,Top,,2035,2.0,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2165,Final,51+,,2035,2.0,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,Top  1.  |  Top  1. [3.35],,1121,3.0,Maja,STREMFELJ,,,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,Top,,1121,3.0,Maja,STREMFELJ,,,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2165,Final,49+,,1121,3.0,Maja,STREMFELJ,,,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,47   9.  |  Top  1. [6.36],,1219,4.0,Johanna,ERNST,,,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,Top,,1219,4.0,Johanna,ERNST,,,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2165,Final,47+,,1219,4.0,Johanna,ERNST,,,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,Top  1.  |  Top  1. [3.35],,2263,5.0,Momoka,ODA,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,42+,,2263,5.0,Momoka,ODA,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2165,Final,47+,,2263,5.0,Momoka,ODA,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,Top  1.  |  Top  1. [3.35],,2253,6.0,Akiyo,NOGUCHI,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,38+,,2253,6.0,Akiyo,NOGUCHI,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2165,Final,47+,,2253,6.0,Akiyo,NOGUCHI,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,50   5.  |  43   9. [6.71],,68,7.0,Dinara,FAKHRITDINOVA,,,RUS,7,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,42+,,68,7.0,Dinara,FAKHRITDINOVA,,,RUS,7,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2165,Final,46 ,,68,7.0,Dinara,FAKHRITDINOVA,,,RUS,7,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,47+  7.  |  40+  13. [10.25],,445,8.0,Charlotte,DURIF,,,FRA,10,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,38+,,445,8.0,Charlotte,DURIF,,,FRA,10,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2165,Final,45+,,445,8.0,Charlotte,DURIF,,,FRA,10,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,46+  10.  |  Top  1. [6.71],,49,9.0,Evgeniia,MALAMID,,,RUS,7,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,37+,,49,9.0,Evgeniia,MALAMID,,,RUS,7,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,36+  14.  |  Top  1. [8.22],,455,10.0,Hélène,JANICOT,,,FRA,10,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,37+,,455,10.0,Hélène,JANICOT,,,FRA,10,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,47+  7.  |  40+  13. [10.25],,1224,11.0,Magdalena,RÖCK,,,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,37+,,1224,11.0,Magdalena,RÖCK,,,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,36+  14.  |  41   12. [13.42],,1222,12.0,Katharina,POSCH,,,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,37+,,1222,12.0,Katharina,POSCH,,,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,34+  17.  |  19+  17. [18.67],,4916,13.0,Mathilde,BRUMAGNE,,,BEL,9,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,37+,,4916,13.0,Mathilde,BRUMAGNE,,,BEL,9,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,37+  11.  |  41+  10. [10.99],,2267,14.0,Risa,OTA,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,34+,,2267,14.0,Risa,OTA,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,36+  14.  |  38+  16. [15.49],,1202,15.0,Barbara,BACHER,,,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,34+,,1202,15.0,Barbara,BACHER,,,AUT,16,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,37   13.  |  41+  10. [11.68],,2268,16.0,Aya,ONOE,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,34 ,,2268,16.0,Aya,ONOE,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,37+  11.  |  40+  13. [12.69],,2251,17.0,Yuka,KOBAYASHI,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,31+,,2251,17.0,Yuka,KOBAYASHI,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,32   21.  |  19+  17. [20.99],,848,18.0,Jenny,LAVARDA,,,ITA,13,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,28+,,848,18.0,Jenny,LAVARDA,,,ITA,13,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,33+  18.  |  19   25. [21.42],,6212,19.0,Ayaka,TAKEUCHI,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,28 ,,6212,19.0,Ayaka,TAKEUCHI,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,31+  23.  |  19+  17. [21.95],,4991,20.0,Azumi,IIDA,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,27+,,4991,20.0,Azumi,IIDA,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,31+  23.  |  19   25. [24.48],,2139,21.0,Hung Ying,LEE,,,TPE,22,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,27+,,2139,21.0,Hung Ying,LEE,,,TPE,22,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,32+  20.  |  19+  17. [20.25],,6169,22.0,Tsukasa,MIZUGUCHI,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,25+,,6169,22.0,Tsukasa,MIZUGUCHI,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,32   21.  |  19+  17. [20.99],,6050,23.0,Atori,YASUDA,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,21+,,6050,23.0,Atori,YASUDA,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,15+  27.  |  19+  17. [23.74],,5065,24.0,Yuka,ENDO,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,19+,,5065,24.0,Yuka,ENDO,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,15+  27.  |  19+  17. [23.74],,6222,25.0,Sakiko,OSAWA,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,18+,,6222,25.0,Sakiko,OSAWA,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,33   19.  |  19+  17. [19.74],,4992,26.0,Yuko,SAKAKIBARA,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2164,Semi-Final,15+,,4992,26.0,Yuko,SAKAKIBARA,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,30+  25.  |  4+  28. [26.46],,2036,27.0,In Kyoung,KIM,,,CYP,71,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
2163,Qualification,29+  26.  |  18   27. [26.50],,6223,28.0,Yoko,METSUGI,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2012,,[]
3110,Qualification,45   8.  |  Top  1. [6.00],,2035,1.0,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,[]
3111,Semi-Final,39+,,2035,1.0,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,[]
3112,Final,Top,,2035,1.0,Jain,KIM,,,KOR,21,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,[]
3110,Qualification,Top  1.  |  Top  1. [2.00],,1122,2.0,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,[]
3111,Semi-Final,40+,,1122,2.0,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,[]
3112,Final,47+,,1122,2.0,Mina,MARKOVIC,,,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,[]
3110,Qualification,46   3.  |  Top  1. [4.24],,1121,3.0,Maja,STREMFELJ,,,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,[]
3111,Semi-Final,35 ,,1121,3.0,Maja,STREMFELJ,,,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,[]
3112,Final,44+,,1121,3.0,Maja,STREMFELJ,,,SLO,15,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,[]
3110,Qualification,46   3.  |  Top  1. [4.24],,2253,4.0,Akiyo,NOGUCHI,,,JPN,25,IFSC Climbing Worldcup (L) - Inzai (JPN) 2014 ,,[]
