athlete_id,rank,firstname,lastname,paraclimbing_sport_class,sport_class_status,country,federation_id,rounds,comp_name
12222,53.0,Noé,LOOSER,,,SUI,8,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '26.51', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': False, 'rank': 36, 'corrective_rank': 37, 'score': '19'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 17, 'corrective_rank': 19, 'score': '27+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
11468,55.0,Erin,MCNEICE,,,GBR,11,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '26.98', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': False, 'rank': 26, 'corrective_rank': 26, 'score': '23'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 23, 'corrective_rank': 28, 'score': '24+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
1447,55.0,Tereza,SIRUCKOVA,,,CZE,17,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '28.77', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': True, 'rank': 36, 'corrective_rank': 38.5, 'score': '13+'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': False, 'rank': 20, 'corrective_rank': 21.5, 'score': '26'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
11464,55.0,Aleksandra,TOTKOVA,,,BUL,26,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '28.77', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': True, 'rank': 36, 'corrective_rank': 38.5, 'score': '13+'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': False, 'rank': 20, 'corrective_rank': 21.5, 'score': '26'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
3060,58.0,Tina Johnsen,HAFSAAS,,,NOR,39,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '28.25', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': True, 'rank': 28, 'corrective_rank': 28.5, 'score': '20+'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 23, 'corrective_rank': 28, 'score': '24+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
13971,59.0,Martina,CASTRO,,,CHI,58,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '29.66', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': False, 'rank': 34, 'corrective_rank': 34.5, 'score': '14'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': True, 'rank': 25, 'corrective_rank': 25.5, 'score': '21+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
14865,59.0,Sarina,GHAFFARI,,,IRI,49,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '30.4', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': True, 'rank': 31, 'corrective_rank': 33, 'score': '19+'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 23, 'corrective_rank': 28, 'score': '24+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
3204,59.0,Anja,KÖHLER ,,,BRA,40,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '30.4', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': True, 'rank': 31, 'corrective_rank': 33, 'score': '19+'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 23, 'corrective_rank': 28, 'score': '24+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
4206,62.0,Arantza,LUNA VELASCO,,,MEX,69,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '31.74', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': True, 'rank': 32, 'corrective_rank': 32.5, 'score': '15+'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': False, 'rank': 31, 'corrective_rank': 31, 'score': '18'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
12537,63.0,Kylie,CULLEN,,,USA,20,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '30.41', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': True, 'rank': 25, 'corrective_rank': 25, 'score': '23+'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': False, 'rank': 37, 'corrective_rank': 37, 'score': '22'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
860,63.0,Claudia,GHISOLFI,,,ITA,13,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '32.45', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': False, 'rank': 26, 'corrective_rank': 27, 'score': '24'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': True, 'rank': 32, 'corrective_rank': 39, 'score': '13+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
1649,63.0,Babette,ROY,,,CAN,19,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '32.45', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': False, 'rank': 26, 'corrective_rank': 27, 'score': '24'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': True, 'rank': 32, 'corrective_rank': 39, 'score': '13+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
3881,66.0,Liv,EGLI,,,SUI,8,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '30.74', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': False, 'rank': 27, 'corrective_rank': 27, 'score': '22'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 35, 'corrective_rank': 35, 'score': '23+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
3160,67.0,Rocio Ailen,BECERRA,,,ARG,41,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '32.83', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': True, 'rank': 36, 'corrective_rank': 38.5, 'score': '13+'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': False, 'rank': 27, 'corrective_rank': 28, 'score': '21'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
12562,67.0,Anastasia,KOBETS,,,UKR,18,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '34.7', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': True, 'rank': 39, 'corrective_rank': 43, 'score': '18+'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 23, 'corrective_rank': 28, 'score': '24+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
12358,67.0,Iziar,MARTÍNEZ ALMENDROS,,,ESP,12,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '34.7', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': True, 'rank': 39, 'corrective_rank': 43, 'score': '18+'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 23, 'corrective_rank': 28, 'score': '24+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
14742,70.0,Emilia,DAVILA,,,ECU,44,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '34.21', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': False, 'rank': 30, 'corrective_rank': 30, 'score': '22'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': True, 'rank': 32, 'corrective_rank': 39, 'score': '13+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
11614,71.0,Bianca,DE MAGALHAES DE CASTRO,,,BRA,40,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '34.77', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': True, 'rank': 31, 'corrective_rank': 31, 'score': '19+'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': True, 'rank': 32, 'corrective_rank': 39, 'score': '13+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
1453,71.0,Marketa,JANOSOVA,,,CZE,17,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '37.23', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': True, 'rank': 31, 'corrective_rank': 33, 'score': '19+'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': False, 'rank': 41, 'corrective_rank': 42, 'score': '15'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
1526,71.0,Nika,POTAPOVA,,,UKR,18,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '37.23', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': True, 'rank': 31, 'corrective_rank': 33, 'score': '19+'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': False, 'rank': 41, 'corrective_rank': 42, 'score': '15'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
11259,74.0,Fujiyanti,WIDIA,,,INA,45,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '35.6', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': True, 'rank': 32, 'corrective_rank': 32.5, 'score': '15+'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': True, 'rank': 32, 'corrective_rank': 39, 'score': '13+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
13974,75.0,Matilde,CABEZAS,,,CHI,58,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '35.71', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': False, 'rank': 42, 'corrective_rank': 42.5, 'score': '13'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': True, 'rank': 30, 'corrective_rank': 30, 'score': '20+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
2139,75.0,Hung Ying,LEE,,,TPE,22,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '37.35', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': False, 'rank': 30, 'corrective_rank': 30, 'score': '20'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 44, 'corrective_rank': 46.5, 'score': '8+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
12859,77.0,Ema,GALEOVA,,,CZE,17,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '38.24', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': True, 'rank': 39, 'corrective_rank': 43, 'score': '18+'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': False, 'rank': 34, 'corrective_rank': 34, 'score': '24'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
13845,77.0,Rattankorn,SUTHAPHAISANWITHAYA,,,THA,59,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '36.68', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': False, 'rank': 34, 'corrective_rank': 34.5, 'score': '14'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': True, 'rank': 32, 'corrective_rank': 39, 'score': '13+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
3161,79.0,Valentina,AGUADO,,,ARG,41,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '39.17', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': True, 'rank': 31, 'corrective_rank': 33, 'score': '19+'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 44, 'corrective_rank': 46.5, 'score': '8+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
14483,79.0,Svana,BJARNASON,,,ISL,89,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '38.75', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': True, 'rank': 36, 'corrective_rank': 38.5, 'score': '13+'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': True, 'rank': 32, 'corrective_rank': 39, 'score': '13+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
11372,79.0,Sukma,LINTANG CAHYANI,,,INA,45,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '38.75', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': True, 'rank': 36, 'corrective_rank': 38.5, 'score': '13+'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': True, 'rank': 32, 'corrective_rank': 39, 'score': '13+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
12507,79.0,Anja,SANTINI MIKULIĆ,,,CRO,98,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '38.75', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': True, 'rank': 36, 'corrective_rank': 38.5, 'score': '13+'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': True, 'rank': 32, 'corrective_rank': 39, 'score': '13+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
4301,83.0,Michelle,HULLIGER,,,SUI,8,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '39.34', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': True, 'rank': 39, 'corrective_rank': 43, 'score': '18+'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 36, 'corrective_rank': 36, 'score': '22+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
11989,84.0,Lianet,CASTILLO,,,VEN,42,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '39.42', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': False, 'rank': 36, 'corrective_rank': 37, 'score': '19'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': False, 'rank': 41, 'corrective_rank': 42, 'score': '15'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
13272,85.0,Anne,ACKRE,,,NOR,39,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '40.69', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': True, 'rank': 39, 'corrective_rank': 43, 'score': '18+'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 38, 'corrective_rank': 38.5, 'score': '17+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
11998,85.0,Zoe,GARCIA MOLINA,,,ARG,41,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '40.71', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': False, 'rank': 42, 'corrective_rank': 42.5, 'score': '13'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': True, 'rank': 32, 'corrective_rank': 39, 'score': '13+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
11624,85.0,Daria,NESTERENKO,,,UKR,18,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '40.69', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': True, 'rank': 39, 'corrective_rank': 43, 'score': '18+'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 38, 'corrective_rank': 38.5, 'score': '17+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
13072,88.0,Viktoriya,ADAMENKO,,,KAZ,47,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '42.59', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': False, 'rank': 46, 'corrective_rank': 46.5, 'score': '10'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': True, 'rank': 32, 'corrective_rank': 39, 'score': '13+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
11420,89.0,Ignacia,MELLADO QUINTEROS,,,CHI,58,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '44.38', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': False, 'rank': 50, 'corrective_rank': 50.5, 'score': '1'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': True, 'rank': 32, 'corrective_rank': 39, 'score': '13+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
12484,89.0,Elizabeth,SEPULVEDA,,,PUR,99,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '44.38', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': False, 'rank': 50, 'corrective_rank': 50.5, 'score': '1'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': True, 'rank': 32, 'corrective_rank': 39, 'score': '13+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
3900,89.0,Muykuay,SILVA,,,CHI,58,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '41.48', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': False, 'rank': 36, 'corrective_rank': 37, 'score': '19'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 44, 'corrective_rank': 46.5, 'score': '8+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
4215,92.0,María Fernanda,GONZÁLEZ RÁMIREZ,,,MEX,69,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '43.82', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': False, 'rank': 48, 'corrective_rank': 48, 'score': '15'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 40, 'corrective_rank': 40, 'score': '15+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
4227,93.0,Arantza,FERNÁNDEZ GUTIERREZ,,,MEX,69,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '46.48', 'starting_group': 'Group A', 'ascents': [{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': False, 'rank': 45, 'corrective_rank': 45, 'score': '12'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': False, 'rank': 47, 'corrective_rank': 48, 'score': '13'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
4220,93.0,María Fernanda,HIDALGO AMEZQUITA,,,MEX,69,"[{'category_round_id': 7702, 'round_name': 'Qualification', 'score': '44.72', 'starting_group': 'Group B', 'ascents': [{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': True, 'rank': 39, 'corrective_rank': 43, 'score': '18+'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 44, 'corrective_rank': 46.5, 'score': '8+'}]}]","IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023"
